,Папка,Image,Предсказанный класс,Вероятность предсказания
680,other/,19c5bf01-fde5-4252-b6e4-83726aaf47cd.jpg,other,100.0
681,other/,1c8fa13e-9090-488d-b233-1cbc08a2d672.png,other,100.0
682,other/,df78d5c1-3460-4ed8-a077-0088c0580920.png,other,100.0
683,other/,415aa78f-a3f8-42ca-b212-d29b152a1685.jpg,other,100.0
684,other/,3e9770e7-a5f2-4640-bf90-b889426ec438.jpg,other,100.0
685,other/,1203ae87-f76f-4d1e-8178-2a0b03a18f4e.png,other,100.0
686,other/,cb8a47df-ccdb-48df-9368-60715cdad42d.jpg,other,100.0
687,other/,fcb30b2d-59ad-470c-8a6d-eea6b15bdeb0.png,other,100.0
688,other/,59fe616d-fcba-4c1c-82eb-d0390bad4270.png,other,100.0
689,other/,c0829c38-a13b-40f8-a9d6-4c0f5dc35389.png,other,100.0
690,other/,cd8f773a-55c2-4a8a-8326-da96f80d8c44.png,other,91.61
691,other/,2b7416eb-1cd4-453f-ba70-e04a6c3cc565.png,other,100.0
692,other/,ac02b0b1-d611-467d-964a-a20e0252195d.jpg,other,100.0
693,other/,6c3788fc-8b97-4dc7-9a38-8debdd6bdfa6.png,other,100.0
694,other/,00056408-a06c-459e-8f3e-76854288e9ad.png,other,100.0
695,other/,a7edd270-5344-4a79-aa12-e48e47d4fc23.jpg,other,100.0
696,other/,dd79cc5b-e374-42cc-ae02-9eacde50e15b.png,other,100.0
697,other/,2bdf5b58-aa79-4ece-84e6-c1207fd2339d.jpg,other,100.0
698,other/,2b5e766e-8065-4a8c-b383-68a09e97b845.jpg,other,99.99
699,other/,49c4be91-3430-4c5e-be8a-42d7208443ec.png,other,100.0
700,other/,8fb0d679-f416-4c33-8479-243f0e6451b9.jpg,other,100.0
701,other/,ab73b175-07c3-4a26-a9ac-9632c5e1a149.jpg,other,100.0
702,other/,84648a63-3eb2-4623-b066-047eb0f8715b.png,other,100.0
703,other/,f88d8df0-baae-45b9-870d-576ccf25dd46.png,other,100.0
704,other/,ec193024-0f01-4890-a758-828184b413fe.jpg,other,100.0
705,other/,c0ae25f5-424a-4b88-aebf-c9497a5353df.png,other,100.0
706,other/,7d265a9f-bd04-4904-be32-363e045617fe.png,other,100.0
707,other/,f3b30cbd-a3d2-4ab9-b464-d24f4a114194.jpg,other,100.0
708,other/,1f2cfc78-7d78-438c-b33f-565a7e8c5957.png,other,100.0
709,other/,74149392-a3d7-43d9-9750-62edec7014e5.png,other,99.97
710,other/,2f9de659-900e-488e-8db6-b783893e2c6d.png,other,100.0
711,other/,e73c0011-8d59-4840-b851-f6c15d33c57c.png,other,100.0
712,other/,3b485c3d-37fd-400b-88c4-2a4715178afc.jpg,other,100.0
713,other/,789aab37-9edc-4de0-8536-91ea63bb29de.png,other,100.0
714,other/,7949521d-cfdd-4be6-b45b-31c22daa9d52.png,other,100.0
715,other/,48d659ca-1e06-4d99-9cf3-bb3cdf750865.png,other,100.0
716,other/,bb5bc13b-f871-4c9c-bbd7-ed3de581bd4a.jpg,other,100.0
717,other/,c3a8cdc2-9bb0-4725-9f2a-05db7f662a83.jpg,other,99.99
718,other/,2ff723c2-caab-4a14-9a6f-e26f05c2c7e0.jpg,other,100.0
719,other/,480b6831-0f7f-4e00-8b6e-3edb25e3ea35.jpg,other,100.0
720,other/,b2c59fd8-ae86-408e-b71c-5bf2c0cbaea4.jpg,other,100.0
721,other/,c39db695-3a75-4133-abbb-6479cf1a91f8.png,other,99.99
722,other/,66579c6a-9b2e-48bd-80d7-2df7eee12e18.png,other,100.0
723,other/,b694bdad-cbd5-42f8-9ce4-642b650e8c04.png,other,100.0
724,other/,f16cf276-96b7-4efd-9977-4f8533ff7cc0.jpg,other,99.99
725,other/,23b62304-18fc-4971-965b-5cf85f9917e0.png,other,100.0
726,other/,a3b2e7d8-95e4-46a3-ab3c-e0a7a1036600.jpg,other,100.0
727,other/,e0068301-0b19-4c40-983d-bf640f5c39ce.png,other,99.96
728,other/,282ef06f-790d-441d-b419-4132036b8bcc.png,other,100.0
729,other/,020c93e1-fd3e-46c8-978e-2c64943a6b22.jpg,other,100.0
730,other/,9eaffda1-3832-4bd1-85ab-131fc7e97c44.jpg,other,100.0
731,other/,0953ace7-2589-4d4e-a87c-9296e867db03.jpg,other,100.0
732,other/,da6eacad-5578-464d-ac71-1545568f8bc6.jpg,other,100.0
733,other/,7f1561d9-12da-4463-9289-27fb3dacec57.png,other,99.95
734,other/,56ade8b4-eeb0-4b93-9169-f54de21523bc.png,other,100.0
735,other/,9c619df9-b288-4070-a097-7d2c0be7f08e.jpg,other,100.0
736,other/,0a02eb33-88aa-4408-9619-f091c1af4df7.png,other,100.0
737,other/,e696014c-343b-4e57-bdda-436cd8c28229.png,other,99.98
738,other/,1c7031d0-7526-443d-9730-96fc08fa2bad.jpg,other,99.97
739,other/,82ad71ff-03e8-40c8-aeee-bafd3414b8ed.jpg,other,100.0
740,other/,6312ad8f-9ce9-4a13-9267-abc979677a26.jpg,other,100.0
741,other/,db1aa225-68a5-4292-9616-5647741b950b.png,other,100.0
742,other/,73cb32fb-d0de-482a-908a-909b34ffbdaa.png,other,98.6
743,other/,c0edd986-2af8-48a0-a110-84e9863eaaeb.png,other,100.0
744,other/,5f030949-ce93-4752-a469-cfaec2d06779.png,other,100.0
745,other/,870cb0d3-01ba-443d-be1f-9a22f4841f60.png,other,100.0
746,other/,679fcb6d-1959-4e94-ab54-43d6249c908e.jpg,other,100.0
747,other/,9aa3590b-e06b-4fb7-b404-7b835e812a34.jpg,other,100.0
748,other/,167fdab4-554d-48d1-9efe-5560fe13d182.png,other,100.0
749,other/,1c6d2efa-780c-4d1e-b0b3-f59f94b6be53.jpg,other,100.0
750,other/,3e196a9c-2f14-48e1-87e5-c4cdfb2162e2.jpg,other,99.96
751,other/,50a6ab8d-59f5-44ea-856c-75bbb37b3658.png,other,100.0
752,other/,a8e90323-a6fe-46fb-b5be-7f3509a852dd.jpg,other,100.0
753,other/,cb0ac892-3dc6-4558-bdd5-9f96092ae750.png,other,100.0
754,other/,a904227a-5300-41a1-a3d7-cbced90a6c1b.jpg,other,100.0
755,other/,ee059b68-6e22-472b-af67-863842bb1c46.jpg,other,100.0
756,other/,b9dd26d4-1307-49a0-8b87-44aa71ba3748.jpg,other,100.0
757,other/,ff89c8fb-c447-4aeb-b8dc-827c1350076d.png,other,100.0
758,other/,1675c398-2259-4896-938d-1a9baef00dea.jpg,other,100.0
759,other/,cf2cdc82-eba8-414c-bde2-f28b2b1ccd75.png,other,99.99
760,other/,19c69a14-e0e2-4d05-b8fc-29094a107bfc.png,other,100.0
761,other/,f8080536-7a69-493e-9651-1bdf9ba6e7ee.jpg,other,100.0
762,other/,6c208ccc-b437-438e-93f4-e95e302b49c1.png,other,100.0
763,other/,4d91f1bd-da77-4b88-ac66-3b16288f56a7.png,other,100.0
764,other/,3bc0737b-23de-43cc-bcb0-afb4bb574bfb.jpg,other,100.0
765,other/,d084d412-249e-4cdc-882a-2204e0242ec8.png,other,100.0
766,other/,05c984d2-265f-40df-8ac9-1e0c56a22ab5.jpg,other,100.0
767,other/,7591e9cf-223d-4892-8347-54a033ddf125.jpg,other,100.0
768,other/,288590d9-6714-4b65-a246-47c4a50647cd.jpg,other,99.95
769,other/,36bab823-5fb5-4ff2-a7df-e916229f6c02.jpg,other,100.0
770,other/,d86c3c11-6ce0-4e7c-9fb9-b229a9db7190.png,other,100.0
771,other/,054b1b56-976a-41cd-a42f-befa5d723c35.jpg,other,100.0
772,other/,fc4d622c-a253-45a2-adcc-3eaddfeacef7.jpg,other,100.0
773,other/,192c2627-5ed6-4d2c-9170-ea7c15e2e5c6.jpg,other,100.0
774,other/,c3e8c208-92b2-45d3-b66e-fe3b85df4e7f.png,other,100.0
775,other/,49f715cd-9f97-45fe-bebe-b4d7b8f28b1f.png,other,100.0
776,other/,caf5d880-827f-45dc-bf5a-6976c5f60078.png,other,100.0
777,other/,9b204486-1800-49cc-9b28-c82c2ffa2e73.jpg,other,100.0
778,other/,bd06b7db-403d-439d-bb64-a6c4f41b974e.jpg,other,100.0
779,other/,3a3e6f33-16b9-44a0-8721-535b996d4eab.png,other,100.0
780,other/,e7d85924-a66e-472c-8a06-f65b32311593.jpg,other,100.0
781,other/,a422f8d5-b543-48ae-b57b-78b9fe50e9f8.png,other,100.0
782,other/,154cf4c0-aad1-4b8d-b836-503fc3bec767.jpg,other,100.0
783,other/,5d5e3ab9-4e2e-4d46-a060-dcd5720eb00f.jpg,other,100.0
784,other/,e2c7fe20-7bb2-4a02-97f4-64b9af397266.png,other,100.0
785,other/,b4bab6f8-8210-4ba4-96cb-9581deb6eedd.png,other,100.0
786,other/,f83c1bd3-73ce-44d1-ab4f-814835ebcd1f.png,other,100.0
787,other/,f073cea3-efc9-4016-a738-48d1904c2203.jpg,other,100.0
788,other/,d69439ff-779c-4324-9fda-f94eb7ecd16d.jpg,other,100.0
789,other/,f4c51c01-e5ab-42b2-9cbe-d7ab176e55a3.png,other,100.0
790,other/,a19680f9-36c2-40ca-bf08-3c0dd472131e.jpg,other,100.0
791,other/,89028f02-3336-49e7-983a-05d201761d1b.png,other,99.98
792,other/,3b11cd50-037a-445e-a8d0-2c415af3ca81.jpg,other,100.0
793,other/,39269fbf-831b-4dbf-8c23-9eb05344c8cd.jpg,other,100.0
794,other/,2cc5f50f-aff4-4978-80dc-54df9a6a6f36.png,other,99.93
795,other/,709f3d8b-4cad-49d5-bcb7-d7d1b3c8b0b2.jpg,other,100.0
796,other/,7b6a70b1-554b-4b8a-a4c5-782a9da5c510.png,other,99.99
797,other/,a6e8e3d6-a81e-4a0f-a2ec-da7962d5b75e.jpg,other,100.0
798,other/,b33b92c9-a846-4ee5-b53b-94ad1b808edc.jpg,other,100.0
799,other/,c71a4fed-2f81-4d68-a7bb-6f492f71f2ea.jpg,other,100.0
800,other/,98e0f362-6d03-455d-8bdf-178df266ce96.jpg,other,100.0
801,other/,aaad3a63-4441-4c1d-83b3-a04b418f561b.png,other,100.0
802,other/,c24e60ad-036d-42a8-bac5-d9befa232fdd.png,other,100.0
803,other/,ca82c2a0-e53d-416a-9f18-0045913ab383.png,other,100.0
804,other/,937c0d66-e85d-4a93-9201-1a43891c92c9.png,other,100.0
805,other/,d3272eba-1cc7-4d13-ab61-863b6b9904d4.png,other,100.0
806,other/,354dcd64-c3f6-44d1-895b-48746a3e6cdc.png,other,100.0
807,other/,6438b618-ffce-4eb1-9664-3f4a40fac04d.jpg,other,100.0
808,other/,b0220428-11a7-4099-ab29-b49786723ace.png,other,100.0
809,other/,e88c7b66-36a8-4c07-89ab-1e68c50c8932.png,other,100.0
810,other/,ba7280a7-a465-4280-971d-d9e3758e9e94.png,other,100.0
811,other/,325860d3-da59-4a13-8dfb-c588e5ce416b.png,other,100.0
812,other/,d5a45c92-b32d-4bf6-b58b-332c7bd11232.jpg,other,100.0
813,other/,9ae45e0c-0d77-4a58-b250-16a23258d872.png,other,100.0
814,other/,ff6b4887-f952-42d6-9ac0-54911e4355df.jpg,other,100.0
815,other/,ca44c846-ceaf-4dad-9865-faf4efc64491.png,other,100.0
816,other/,d15efa07-d823-4daf-8803-b4e6b502258e.png,other,99.98
817,other/,93b24ba8-a711-4c88-b08c-3fb5c94efc0e.png,other,100.0
818,other/,b97f47c5-3027-423a-a5b9-923dd73264f7.png,other,100.0
819,other/,77f7af15-5110-4314-8ce0-a385e692aebf.jpg,other,100.0
820,other/,0b809f45-e845-4835-aee0-01e4553303db.png,other,99.98
821,other/,40d1274b-35f5-4f19-80e6-08a993f843df.png,other,100.0
822,other/,6a6c114b-e9e4-44d3-a96f-942f3f702051.png,other,100.0
823,other/,8c02a18f-009b-48d6-a788-cd1079f35344.png,other,100.0
824,other/,d92b0f88-c5ae-4d56-b88d-67a455170b5b.jpg,other,100.0
825,other/,14fd93a3-b764-4fb2-9a05-3ab49f1c36a4.png,other,100.0
826,other/,549138a6-ac9f-4059-9522-2e89c0391345.jpg,other,100.0
827,other/,b4fbfb19-d00e-4efa-a792-672b20804583.png,other,100.0
828,other/,a7eb032c-883f-4051-8164-540f595efb2f.png,other,100.0
829,other/,58ff74a7-d630-4597-8dfe-0bbc9fba9201.png,other,100.0
830,other/,3c0d9d76-3a87-4999-bd54-1eafb53317f3.png,other,99.99
831,other/,0b575230-a848-458d-a6d7-a6e6879ce954.jpg,other,100.0
832,other/,09f299ef-2869-43cf-a534-534e2ed34ff5.jpg,other,99.99
833,other/,cf6e68e8-95f7-4920-9826-a94a1beeb56e.jpg,other,100.0
834,other/,0e9ea538-e94f-4245-bd11-d590d11e41f2.jpg,other,100.0
835,other/,1415c3e9-d3f6-4fd1-9379-cfc558eb2f3b.jpg,other,100.0
836,other/,bd6aed76-74ec-438a-8021-29979085b552.png,other,100.0
837,other/,85585662-0e39-4e31-b36a-061546dd5bca.jpg,other,100.0
838,other/,f94c288f-86cc-4c93-9d79-c680e1f52ea6.png,other,100.0
839,other/,8a76b7c5-ff1d-4797-870a-dabbabafa323.png,other,99.98
840,other/,50f2b117-60b2-438d-9c51-70f839d5b3ff.png,other,100.0
841,other/,9bf22cf7-aa81-4caa-ab82-9ec4296b19d3.jpg,other,100.0
842,other/,83006413-ce51-4b1e-a403-715e3704dabe.jpg,other,100.0
843,other/,41314859-dbc6-43bb-b5ac-45c167cd117e.png,other,100.0
844,other/,a0ee4a60-245e-45f6-96f8-e19fc4a795c2.jpg,other,100.0
845,other/,92c2e74a-2b5f-4507-85ec-4aa7fd1bf4b8.jpg,other,100.0
846,other/,39a8a805-f877-4f83-907b-7993e8c5bb74.png,other,100.0
847,other/,2d46db79-19b3-4ca2-9689-a6b1eaf6d22b.png,other,100.0
848,other/,8185d246-a6b8-44bb-846a-c4aac7d5d368.png,other,100.0
849,other/,8b03df43-ff67-4eef-96d8-e4248207c279.png,other,99.86
850,other/,d94f19f0-6d7a-40c1-a8f3-d3b60eb6c200.png,other,99.96
851,other/,44318079-e30b-486e-acdb-2fe023cd04c7.jpg,other,100.0
852,other/,658f0106-67ee-4a14-a771-8d08377e7fe5.png,other,100.0
853,other/,727eee47-0241-4aad-b995-0b0ac7245319.jpg,other,100.0
854,other/,a99d290b-5f2c-448c-90fc-2fd79cb59fc5.jpg,other,100.0
855,other/,6252990f-05db-4c24-91bd-5b078d941c24.jpg,other,100.0
856,other/,df308029-b51a-4d27-9b34-d26fe1a7c9e9.png,other,100.0
857,other/,9474f1ef-6129-4a73-86fd-86d5e9f464df.png,other,100.0
858,other/,81597260-6c30-453f-b385-5d51001a20c9.jpg,other,99.98
859,other/,155aca37-a2d4-4557-a056-2f30322e2269.png,other,100.0
860,other/,43d449e7-300e-4e24-8b22-8bcc3de235a5.png,other,100.0
861,other/,ad2f83f1-2730-473f-973d-c4ab63a99e48.jpg,other,100.0
862,other/,096756aa-2218-49ac-ba2c-7e47cae6301c.png,other,100.0
863,other/,5a0e49d1-a650-4148-8108-4c6fdbb5773c.jpg,other,100.0
864,other/,d1a52dc6-138d-4d8a-a31d-1e4733ec9f51.png,other,100.0
865,other/,b8b38952-7632-4bcc-8ea1-91779f24b272.png,other,100.0
866,other/,29814d30-ed91-4b25-838d-b80a5d165b56.png,other,100.0
867,other/,c86661a4-6339-47ec-bcbd-23f9fdd07d03.jpg,other,100.0
868,other/,47f348b1-6838-4e23-a28e-eb9555b83d61.png,other,99.97
869,other/,c0ffca98-9713-4803-a3f0-4faf82e39f2e.jpg,other,100.0
870,other/,549f50e0-66c1-4300-85ce-6a8fe9685efd.jpg,other,100.0
871,other/,1f1501ae-4c39-4dff-9d70-2193f77c9b0a.png,other,100.0
872,other/,3c2cafe5-d921-4d32-bf29-8c361a91df07.png,other,100.0
873,other/,c07a46bd-b29c-47cb-aaa5-23a7d7b07866.png,other,100.0
874,other/,587f4277-fe9d-4f71-8866-f8d07b527d77.png,other,99.98
875,other/,8c8eaf3f-5f32-4f03-8b42-0097eaa4c3c5.jpg,other,100.0
876,other/,30a479cb-a655-4b69-adb1-7c3424fbdc45.jpg,other,100.0
877,other/,07bd7de4-bdcd-457f-afc8-1b186bd6770a.jpg,other,100.0
878,other/,e79af257-efc9-4fcc-8069-219dc7d4957a.png,other,100.0
879,other/,c63694fc-d864-4338-a09c-8bb3de283d9f.png,other,100.0
880,other/,a4eb8ffc-51ed-46ea-9dbb-bd458d37c58b.jpg,other,100.0
881,other/,a04119a3-6ca3-49ab-8a53-43b3af2edab0.png,other,100.0
882,other/,83136e35-f295-4f47-b7b3-14b7c9a419f1.jpg,other,100.0
883,other/,284e7d6a-0824-41f0-b4ba-236e2aaefb0d.png,other,100.0
884,other/,4efe90d3-949b-42e4-8f04-95e6db77b8c8.jpg,other,100.0
885,other/,c446b8f8-a52d-4236-b521-6a15cb40988a.jpg,other,100.0
886,other/,61c27add-63e8-4371-9549-a52d3f2036c0.jpg,other,100.0
887,other/,dc7d05e6-09f0-461b-b010-8670c45384b3.png,other,100.0
888,other/,ee688434-e642-4512-b114-21f99cfdc729.png,other,99.98
889,other/,09906093-b3ee-48ee-81a7-41342fae2002.png,other,100.0
890,other/,ebb7688b-4467-4f20-a6aa-d237dd456fca.jpg,other,100.0
891,other/,a59a3c77-8911-4d6d-8137-14f201327bde.png,other,99.98
892,other/,dcba3e08-3d85-47b3-a1a1-d793557101f1.png,other,100.0
893,other/,6d09022e-f2c7-4f5f-a487-24592f438eb7.png,other,99.99
894,other/,faf77a39-14eb-4c51-b9d9-dc56ba1fb379.png,other,100.0
895,other/,8aeaa281-20c8-4a7e-a5d4-91c0af48c254.png,other,100.0
896,other/,aad38ae0-2e46-41bf-8b04-46043354445c.png,other,99.97
897,other/,33455c58-0b71-4cc0-a832-8fcb2ad6f3f9.jpg,other,100.0
898,other/,17ce7cfa-874f-46f1-90e3-ba5c3119e834.png,other,100.0
899,other/,8f3995c6-9176-4d85-a84d-6c302ff6fd5a.png,other,100.0
900,other/,3b2e3e0f-dd70-46db-978c-96f4ee748a1f.png,other,100.0
901,other/,70f18041-47bd-4271-b333-85f5f3cc13af.png,other,100.0
902,other/,76214f8b-8ec5-4fb6-9b84-5bb722944e6a.jpg,other,100.0
903,other/,5158e7eb-3443-48fe-a5bc-e6331449a388.png,other,100.0
904,other/,1d1a0b2b-9af3-4a8f-a205-03efcc55dccc.jpg,other,99.99
905,other/,28dd7df1-3fdd-4ef3-bf66-4c97d2e488f5.png,other,100.0
906,other/,d5b85edf-237d-4b18-ac0e-6d7abd1eadc0.jpg,other,100.0
907,other/,ee4a94a6-9850-4940-abfa-f11aee511ab6.jpg,other,100.0
908,other/,060f4009-978b-422e-9196-c4431e2f36dc.png,other,100.0
909,other/,8513b4db-0c0e-43bf-9356-be1d87f4d45b.png,other,100.0
910,other/,86bc232e-dea4-4c62-81ff-10b036584516.png,other,100.0
911,other/,9f48d608-1a93-4dbb-9750-140253b0fc4b.jpg,other,100.0
912,other/,90bad553-763a-4947-b8fd-9e2630172b04.jpg,other,100.0
913,other/,1b2b575d-4b1e-43c6-9bb0-849a10d1d74a.png,other,99.98
914,other/,da525ca8-f050-4f12-89c0-0c7ffd901dac.png,other,100.0
915,other/,2efe6ebb-78a8-4b7f-89a4-bde5deee5e5b.jpg,other,99.99
916,other/,483661bc-c9cc-4fbd-9a90-da5f1d6397ca.png,other,100.0
917,other/,d1d338fa-8a67-47d8-80df-4f333d40baf6.jpg,other,100.0
918,other/,08dc1f4f-17e6-47ad-83ab-e216d9bf0369.png,other,100.0
919,other/,04498610-87b7-4957-a9c5-4e633b0f7161.jpg,other,100.0
920,other/,8e6e21dc-e955-43ea-9b70-c85885b3d096.jpg,other,100.0
921,other/,534756c5-25c9-426e-b138-f3540073111f.png,other,100.0
922,other/,ccd97cf2-3de4-4e0b-b573-0977361b6183.jpg,other,100.0
923,other/,3812bb46-9b2f-47da-9390-51d475e7885d.png,other,100.0
924,other/,d7973e1e-f834-4718-9016-65f63352506c.png,other,100.0
925,other/,0d4caf92-0218-4ec4-adc9-4bb346bff7c5.png,other,100.0
926,other/,5118be9f-1636-4f9d-aaef-a3ba018d4a27.png,other,100.0
927,other/,5077af5e-fb64-4b3e-ac02-cf17b101fa81.png,other,99.65
928,other/,5098f024-f6e4-4189-82f9-11f037cd0fc0.jpg,other,100.0
929,other/,936b98b4-cc93-4448-b999-7a842cba2b76.png,other,100.0
930,other/,7b0db6e9-fe15-4a55-bba4-e4380c425487.jpg,other,100.0
931,other/,0e322471-9947-4458-9fb9-385d01500102.png,other,99.98
932,other/,61431736-c33b-4b72-8674-df8689acf0a6.jpg,other,100.0
933,other/,ccfa9381-c0c5-40f3-b81e-57f1a2a03c09.png,other,100.0
934,other/,a53873c6-3d55-40e8-bd2d-1c5459a9c7c0.png,other,100.0
935,other/,7396af5b-a44b-4d9e-acde-09746365fad1.png,other,100.0
936,other/,3660275f-5203-4d19-8891-f4d34b628f97.jpg,other,100.0
937,other/,a9d03df6-75ca-4431-a0bd-4860a8012d6d.jpg,other,100.0
938,other/,164d037d-6b2c-40df-9446-d278169841ec.jpg,other,100.0
939,other/,58dbc301-39d4-4c46-b975-d15d9f6a07ae.png,other,99.64
940,other/,c6ef952a-a36d-4000-a5f3-65c44fdad4af.jpg,other,100.0
941,other/,97e26925-70e1-4cb6-abe1-d6188219597a.png,other,99.83
942,other/,e416115c-6080-4112-8ecb-6bfd2f0a7b31.png,other,100.0
943,other/,56e232f7-6f71-4bcd-89a4-dbd6bf67be17.jpg,other,100.0
944,other/,3cb8c8d5-53ac-4d67-83fa-f64140e0808f.png,other,99.99
945,other/,c8228882-c11a-4390-a977-2fda654c5e14.jpg,other,100.0
946,other/,a72646ef-18df-4c89-b21a-18b4215288bc.png,other,100.0
947,other/,1810e6d9-cf28-4421-a3c1-1cea8afd7068.jpg,other,100.0
948,other/,afc91ad2-03a6-43cd-86af-b107e5086457.png,other,100.0
949,other/,c909637b-38a9-47d9-bb4f-bded34680830.png,other,100.0
950,other/,5e06498d-8fe1-429f-975b-c5e75c8e78d3.jpg,other,100.0
951,other/,bd1245b9-8958-4825-bf0f-fd0c208ac034.png,other,99.17
952,other/,e131df13-27cd-4b31-8c64-fe7da9f27f5d.png,other,100.0
953,other/,ed37e83c-d27a-4ccd-8ae5-424846bafb18.png,other,100.0
954,other/,88a88de5-72b1-41b5-a918-61a12d72ea96.png,other,100.0
955,other/,5405cc67-41a1-4611-be82-1b0a70c5e209.png,other,100.0
956,other/,3c35e088-96b5-40f5-90f4-c7d4aac599d5.png,other,100.0
957,other/,c4709b7b-5fd4-4741-8dfa-95b5dfb41ca0.png,other,100.0
958,other/,62994a1d-b300-457a-9c5a-cdf85ab50097.png,other,100.0
959,other/,5a3b8193-0b95-4b9a-a272-b8811158e8e9.png,other,100.0
960,other/,a95828d8-18c8-4fc7-8da5-dc7b08b0bc01.jpg,other,99.97
961,other/,92c022d3-7210-49f5-a74f-e41afab5f0e7.jpg,other,100.0
962,other/,9cce49fa-617b-4250-bbde-abe810ad6ef4.jpg,other,100.0
963,other/,5a702928-c3e3-4f97-8a04-5c9c9e2487c6.jpg,other,100.0
964,other/,f400542e-21a3-4239-9b8b-50bc10d599b8.jpg,other,100.0
965,other/,c84a8a72-d2a4-46d8-b9bc-78f34880e563.png,other,100.0
966,other/,ded1bd6d-4c55-4315-8ab4-8bfdec00e88d.jpg,other,100.0
967,other/,7a331893-52f1-4780-aa81-64a2e259e88c.jpg,other,99.99
968,other/,4b9886d3-8da5-42c6-b432-3bfc9003ba95.jpg,other,100.0
969,other/,5123f4ea-bf12-46d9-92ba-4554758404ad.jpg,other,100.0
970,other/,a7b88ed3-1811-434d-9f01-b9b434f8f478.png,other,100.0
971,other/,0b9c120d-839c-43db-af28-ac56c7cdc02f.png,other,100.0
972,other/,f2c379fc-9543-4446-9ef9-1692549393c1.png,other,100.0
973,other/,f771c5ea-39cf-4784-885d-5b2f02c00684.png,other,100.0
974,other/,b3ad4c40-542e-47ee-8039-d5f5b02f6a0d.png,other,99.99
975,other/,a8e91679-da10-477b-96d5-bd94fcfe8b9a.jpg,other,100.0
976,other/,2964171a-ebe8-448d-89f9-523be6f570b7.jpg,other,100.0
977,other/,1f179651-996f-4d93-894f-ee5e44a243c5.png,other,100.0
978,other/,9c71acbc-aab1-4dc1-94e8-4484f7163678.jpg,other,100.0
979,other/,842bf0c0-0025-4b51-bd35-8be3ebf4ef4d.png,other,100.0
980,other/,44bd319e-6ed3-4662-a1a5-ef5fa8e7ae59.png,other,100.0
981,other/,9033904b-c35b-40db-a5bc-c7646cbe2f77.png,other,100.0
982,other/,c5672e36-667e-425f-aa81-34c319fbd577.jpg,other,100.0
983,other/,b917a970-429f-4703-bef8-7ce4c14860f1.png,other,100.0
984,other/,87552a92-cf67-4592-a324-691a952facc8.png,other,99.99
985,other/,dd23a7a3-e9be-49be-bffe-157235664176.jpg,other,100.0
986,other/,854dba51-cfa9-420b-be15-8991083b6e3b.jpg,other,100.0
987,other/,9111d8ec-f1db-42c7-8a79-412778d9a057.jpg,other,100.0
988,other/,bd0ac3bc-855f-45fb-8fe0-3229ed91d58f.jpg,other,100.0
989,other/,7bccd532-decf-4059-899d-dd5e418c5a86.png,other,99.98
990,other/,35ec955b-609d-4a58-9a03-4b6a986352e5.jpg,other,100.0
991,other/,a77f0682-0455-474b-a47b-48522828ef59.png,other,100.0
992,other/,555e860a-a08d-4a4c-baa6-0c88580718e3.png,other,100.0
993,other/,9c770c47-a901-4914-8370-574e1b9a92db.png,other,99.99
994,other/,47528d30-020b-460f-81a9-4e1722c6df10.png,other,100.0
995,other/,d11a3894-5706-4c91-881b-bedcde2c335b.jpg,other,100.0
996,other/,b9c26911-e5dd-4dcf-8f53-de751e734fb5.jpg,other,100.0
997,other/,9680d0ca-e9fa-4622-a047-e167fe09a6e6.png,other,99.89
998,other/,c9dedb35-b2f8-4ed6-ae4c-87e156f22ee8.jpg,other,99.98
999,other/,6da849c2-01fb-44a1-af15-9c6041021f00.jpg,other,100.0
1000,other/,bf0d8c12-950b-4760-8deb-3a562cd7fe5b.jpg,other,100.0
1001,other/,021d56b2-305b-443a-b45b-17ca7eafc3e9.jpg,other,100.0
1002,other/,9c3909df-21d4-4e84-805d-ade67f2df990.png,other,99.95
1003,other/,cd06f94b-179e-4634-87eb-d1b77cd06bfe.jpg,other,100.0
1004,other/,e0734308-0fe8-4145-a968-17039966b48c.jpg,other,100.0
1005,other/,23d96eff-3fe0-4c57-8617-ad2a3f8aa878.jpg,other,100.0
1006,other/,c7e3c423-aabe-41a2-9d20-d58e47875a2e.png,other,99.99
1007,other/,d1197ad4-e55b-44a7-a27c-ae7ea1b55afa.png,other,99.98
1008,other/,3127d08d-6a58-4748-afe1-a417b9ec15ad.jpg,other,100.0
1009,other/,5bffef13-6108-4f80-9fe5-080de9cd23e3.png,other,100.0
1010,other/,62edd4b8-dada-4aeb-99d1-c4ad79ac4f3c.png,other,100.0
1011,other/,736b454c-a23a-4876-9321-57d7301e1b1a.jpg,other,100.0
1012,other/,5aba5534-b850-466d-b14a-0900d1bf4ad6.png,other,100.0
1013,other/,42343850-752b-4295-b3c1-8df461e9405e.jpg,other,100.0
1014,other/,d5b7b2c6-86ce-4e81-aa88-db86dc762d90.jpg,other,100.0
1015,other/,7f017c74-1f80-4f42-8c5b-3ca876ebca1a.jpg,other,100.0
1016,other/,32c6b1d5-9228-4eed-8374-b0aa9cdba0e2.png,other,99.98
1017,other/,8aa895bc-fa28-4533-b5e8-a14e67752282.jpg,other,100.0
1018,other/,4b24172d-4407-4014-bf2f-7dc26a1c5aca.jpg,other,100.0
1019,other/,408a8ddf-fdb9-4cc9-b167-25a10bd7999b.png,other,100.0
1020,other/,ef1d93a2-1dcf-448b-9ede-77924cd64bb3.jpg,other,100.0
